bdt_1,bdt_10,bdt_100,bdt_2,bdt_20,bdt_5,bdt_50,randomforest_1,randomforest_10,randomforest_100,randomforest_2,randomforest_20,randomforest_5,randomforest_50,torch_1,torch_10,torch_100,torch_2,torch_20,torch_5,torch_50
0.04283249005675316,-0.07480785995721817,0.060982391238212585,0.07172863185405731,0.03145598620176315,-0.014471609145402908,0.04021836072206497,0.03726885880553628,0.08161812240801361,0.009892649642516287,0.18503360393779764,0.047558005130952055,0.09362669723178184,0.019682452140981428,3.913453474524431e-05,0.0009243952808901668,0.0010254336521029472,0.0005287103704176843,0.0010403903434053063,0.001249752240255475,0.0010134822223335505
-0.03019312396645546,-0.08124220371246338,-0.018131034448742867,0.07997270673513412,-0.01948290690779686,-0.029518892988562584,0.05897997319698334,0.03726885880553628,0.08161812240801361,0.009892649642516287,0.18026919071796882,0.047558005130952055,0.0919082422334714,0.019682452140981428,1.711181721475441e-05,0.0007709490018896759,0.0012287439312785864,0.0001557426294311881,0.0010149673325940967,0.0008355180616490543,0.0009352267370559275
0.3810102641582489,0.49021196365356445,0.4827764630317688,0.5720317363739014,0.5000752210617065,0.5953566431999207,0.4686027467250824,0.4069763573627756,0.12132800047245045,0.009892649642516287,0.4111535518487345,0.047558005130952055,0.2462656937670943,0.019682452140981428,0.0022514616139233112,0.0007548083667643368,0.0010197252267971635,0.0016193967312574387,0.0007883523358032107,0.0009470837539993227,0.0007450212142430246
0.07513466477394104,0.10918805748224258,0.10083170235157013,0.11528706550598145,0.08654583990573883,0.014524758793413639,0.026154285296797752,0.03726885880553628,0.08161812240801361,0.009892649642516287,0.25689118238143666,0.047558005130952055,0.14651655094727611,0.019682452140981428,0.01925695315003395,0.0008776217000558972,0.0012334284838289022,0.04048886522650719,0.0009327559382654727,0.001238004071637988,0.0009625778766348958
0.152018740773201,0.14648133516311646,0.1944827437400818,0.11860231310129166,0.12401431798934937,0.032094962894916534,0.1198192685842514,0.03726885880553628,0.08161812240801361,0.009892649642516287,0.23239064746345808,0.047558005130952055,0.14036184819413722,0.019682452140981428,0.006972569040954113,0.0008731151465326548,0.001255978480912745,0.021808970719575882,0.0010664439760148525,0.0012668890412896872,0.0009528846712782979
0.49448075890541077,0.3926675021648407,0.4884347915649414,0.5235548615455627,0.4823567867279053,0.48378634452819824,0.5270783305168152,0.4655591813028918,0.12612939804086598,0.009892649642516287,0.37654895862295146,0.047558005130952055,0.27511479702870134,0.019682452140981428,0.40197280049324036,0.0010030593257397413,0.0012791960034519434,0.05509200319647789,0.0012084748595952988,0.0016921543283388019,0.0011417134664952755
-0.10963742434978485,-0.06776715070009232,-0.11141378432512283,-0.046219006180763245,-0.07318054139614105,-0.14154307544231415,-0.05874286964535713,0.06637696146043696,0.08161812240801361,0.009892649642516287,0.22223288682776687,0.047558005130952055,0.1153070194071353,0.019682452140981428,2.4540646336390637e-05,0.0005992191145196557,0.0008151407819241285,0.00011542013089638203,0.0007829201058484614,0.0006161527126096189,0.0007621341501362622
0.2248549610376358,0.07034095376729965,0.14227190613746643,0.19957639276981354,0.17399916052818298,0.1393587589263916,0.17173737287521362,0.03726885880553628,0.08161812240801361,0.009892649642516287,0.18804110577550343,0.047558005130952055,0.09384484315607172,0.019682452140981428,1.2491304005379789e-05,0.0008171814843080938,0.0010238186223432422,7.815126446075737e-05,0.0009727384895086288,0.0009628806728869677,0.0008785039535723627
-0.20819346606731415,-0.15759263932704926,-0.20653468370437622,-0.24564120173454285,-0.1190442219376564,-0.021050497889518738,-0.0860120877623558,0.38531531826801485,0.08161812240801361,0.009892649642516287,0.21263048027220613,0.047558005130952055,0.0842906520085011,0.019682452140981428,1.244318627868779e-05,0.0008387538837268949,0.0011836771154776216,8.784050442045555e-05,0.0008171515073627234,0.0009136986336670816,0.0010732347145676613
0.20046091079711914,0.22451962530612946,0.1846238672733307,0.26457518339157104,0.12148759514093399,0.08100331574678421,0.18122756481170654,0.5043334831408046,0.08161812240801361,0.009892649642516287,0.3254690175060807,0.047558005130952055,0.15361638784186935,0.019682452140981428,0.9674937129020691,0.0007203174754977226,0.0008136080577969551,0.11784843355417252,0.0008872582111507654,0.0010761638404801488,0.0007939900970086455
