,K_TCHI2DOF,K_NHITS,K_NUTHITS,K_MINIP,K_MINIPCHI2,K_CHI2DOF,K_CHI2,K_CHARGE,K_BPVIP,K_BPVIPCHI2,K_INMUON,pis_TCHI2DOF,pis_NHITS,pis_NUTHITS,pis_MINIP,pis_MINIPCHI2,pis_CHI2DOF,pis_CHI2,pis_CHARGE,pis_BPVIP,pis_BPVIPCHI2,pis_INMUON,pi1_TCHI2DOF,pi1_NHITS,pi1_NUTHITS,pi1_MINIP,pi1_MINIPCHI2,pi1_CHI2DOF,pi1_CHI2,pi1_CHARGE,pi1_BPVIP,pi1_BPVIPCHI2,pi1_INMUON,pi2_TCHI2DOF,pi2_NHITS,pi2_NUTHITS,pi2_MINIP,pi2_MINIPCHI2,pi2_CHI2DOF,pi2_CHI2,pi2_CHARGE,pi2_BPVIP,pi2_BPVIPCHI2,pi2_INMUON,pi3_TCHI2DOF,pi3_NHITS,pi3_NUTHITS,pi3_MINIP,pi3_MINIPCHI2,pi3_CHI2DOF,pi3_CHI2,pi3_CHARGE,pi3_BPVIP,pi3_BPVIPCHI2,pi3_INMUON,D_BPVFDCHI2,D_BPVIPCHI2,D_MINIPCHI2,D_CHI2,Dst_BPVFDCHI2,Dst_BPVIPCHI2,Dst_MINIPCHI2,Dst_CHI2
median,1.3226131200790405,25.0,4.0,0.21349593997001648,42.86465072631836,1.3226131200790405,36.84529674053192,1.0,0.21349593997001648,43.132057189941406,1.0,1.5262455940246582,25.0,4.0,0.11194170266389847,2.615793228149414,1.5262455940246582,42.090691804885864,-1.0,0.11194170266389847,2.6162214279174805,1.0,1.303921103477478,26.0,4.0,0.22152134776115417,48.54883575439453,1.303921103477478,38.32615911960602,-1.0,0.22152134776115417,48.87596893310547,1.0,1.3855043649673462,24.0,4.0,0.24181316792964935,41.02805709838867,1.3855043649673462,36.05928719043732,-1.0,0.24181316792964935,41.250240325927734,1.0,1.3279908895492554,25.0,4.0,0.2257375419139862,47.32236099243164,1.3279908895492554,36.96810007095337,1.0,0.2257375419139862,47.63706588745117,1.0,440.97833251953125,25.91204833984375,25.74392318725586,9.819268226623535,37.10722351074219,26.477418899536133,26.279577255249023,0.5837545394897461
iqr,0.5881690979003906,4.0,1.0,0.30037616938352585,157.92614269256592,0.5881690979003906,17.733585715293884,2.0,0.30037616938352585,160.9302167892456,1.0,0.7322371006011963,4.0,1.0,0.14001915231347084,7.2659189105033875,0.7322371006011963,21.666215896606445,2.0,0.14001915231347084,7.270572125911713,1.0,0.5479617118835449,3.0,1.0,0.3050537407398224,181.58746719360352,0.5479617118835449,17.371000289916992,2.0,0.3050537407398224,185.26950645446777,1.0,0.6644151210784912,4.0,1.0,0.3235044628381729,156.60464763641357,0.6644151210784912,18.41024613380432,2.0,0.3235044628381729,159.310884475708,1.0,0.5905559062957764,4.0,1.0,0.31004612147808075,176.3731813430786,0.5905559062957764,17.685280919075012,2.0,0.31004612147808075,179.9473171234131,1.0,1714.5282287597656,90.81482648849487,88.38796329498291,11.61743688583374,139.06103515625,93.48345375061035,90.88449478149414,1.682031661272049
