,K_TCHI2DOF,K_NHITS,K_NUTHITS,K_MINIP,K_MINIPCHI2,K_CHI2DOF,K_CHI2,K_CHARGE,K_BPVIP,K_BPVIPCHI2,K_INMUON,pis_TCHI2DOF,pis_NHITS,pis_NUTHITS,pis_MINIP,pis_MINIPCHI2,pis_CHI2DOF,pis_CHI2,pis_CHARGE,pis_BPVIP,pis_BPVIPCHI2,pis_INMUON,pi1_TCHI2DOF,pi1_NHITS,pi1_NUTHITS,pi1_MINIP,pi1_MINIPCHI2,pi1_CHI2DOF,pi1_CHI2,pi1_CHARGE,pi1_BPVIP,pi1_BPVIPCHI2,pi1_INMUON,pi2_TCHI2DOF,pi2_NHITS,pi2_NUTHITS,pi2_MINIP,pi2_MINIPCHI2,pi2_CHI2DOF,pi2_CHI2,pi2_CHARGE,pi2_BPVIP,pi2_BPVIPCHI2,pi2_INMUON,pi3_TCHI2DOF,pi3_NHITS,pi3_NUTHITS,pi3_MINIP,pi3_MINIPCHI2,pi3_CHI2DOF,pi3_CHI2,pi3_CHARGE,pi3_BPVIP,pi3_BPVIPCHI2,pi3_INMUON,D_BPVFDCHI2,D_BPVIPCHI2,D_MINIPCHI2,D_CHI2,Dst_BPVFDCHI2,Dst_BPVIPCHI2,Dst_MINIPCHI2,Dst_CHI2
mean,1.4158364203522005,24.44192294517401,3.50201117142298,0.44989208069747466,469.298130281006,1.4158364203522005,38.90569923887346,0.021491136657841834,0.44989208069747466,513.0250222768798,0.9556824617995879,1.6183274733512258,24.42392408665086,3.596143905514354,0.21607300325560394,27.4521079622431,1.6183274733512258,44.45139454022689,-0.021491136657841834,0.21607300325560394,29.220036066130834,0.8507216361597848,1.388385748672828,25.405476075364646,3.8522286538559856,0.49853025339633783,512.7992115610235,1.388385748672828,40.306899319920305,-0.021491136657841834,0.49853025339633783,567.7321562117501,0.9509402726114274,1.485477187724027,23.379140673304118,3.150235981569495,0.5363596467920667,480.2712075499663,1.485477187724027,38.37613090660076,-0.021491136657841834,0.5363596467920667,526.9382945139317,0.9355391318139248,1.420602785738099,24.430645265383788,3.506710857887003,0.5101979290810695,504.76390876621275,1.420602785738099,39.00555840679707,0.021491136657841834,0.5101979290810695,556.80981358785,0.9457462306920706,23854.848188877197,261.2653043859955,244.7977040397818,13.287683025072425,7785.588325404844,3299.419731956104,-1352348.8643432055,1.3566667259954983
std,0.48682358937860326,2.994836168769991,1.2047474441525705,0.9298076629768444,2184.4238067531605,0.48682358937860326,14.420994296407674,0.9997690823888689,0.9298076629768444,2536.5266068191713,0.20579965426860325,0.5365930583060879,2.9700527746492376,1.0793988434452217,0.4994740344614689,292.30023646673527,0.5365930583060879,16.649525227024377,0.9997690823888689,0.4994740344614689,495.21110597538103,0.35636265936552686,0.4611825895228798,2.653360492625913,0.8301718594905015,1.205414247604679,2268.646450524873,0.4611825895228798,14.185082278969839,0.9997690823888689,1.205414247604679,2762.987459305052,0.21599276515753582,0.5215872725330637,2.9599966131309032,1.4013471829697282,1.311520050829425,2189.123332028907,0.5215872725330637,14.875984539523714,0.9997690823888689,1.311520050829425,2649.836911693511,0.2455721277163594,0.48699161550466846,2.9694526860162243,1.1948524922302828,1.2517491865718453,2235.1128135054564,0.48699161550466846,14.362241510674341,0.9997690823888689,1.2517491865718453,2756.509114497329,0.22651777478317328,755341.2319266705,1183.761405239639,1098.8393992785682,11.50967335500868,11312987.179460023,14343159.10912401,2104980324.9700885,1.852800554806253
